,SPY,QQQ,EFA,EEM,IWM,VNQ,XLK,XLF,XLE,XLV,XLB,XLY,XLP,IEF,TLT,LQD,HYG,SHY,TIP,BNDX,GLD,SLV,DBC,USO,BTC-USD,ETH-USD
2015-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-09,-0.10962864605663569,-0.1308513228111351,-0.17566592667054826,-0.15637762673757583,-0.2068427938411982,-0.0841457697014889,-0.0829761595302434,-0.18505582436239632,-0.20555227805825904,-0.15295516413991972,-0.1180029860431756,-0.1248375710715871,0.006191766640428531,0.048469308900118246,0.07042507289256728,-0.0017457608121188573,-0.09189534930221332,0.0060309691288380485,-0.000892301482446789,0.02491481589587563,0.0602072691403055,-0.008202316105290652,-0.2043221748390337,-0.41108710561637263,0.4576122293649456,
2016-02-10,-0.10781245366529502,-0.12302665748154629,-0.17037964809572825,-0.14364909499309597,-0.20004895391803545,-0.08029901116310223,-0.07679556975902768,-0.18881063910388285,-0.2057990696790165,-0.14417361703901288,-0.1206381528657402,-0.12713882805492027,0.010009200885739755,0.05327936077470663,0.08842447395650366,0.003297325591575806,-0.0920499211920619,0.006149705362350488,0.005220991275578957,0.02493213471450173,0.0686210291498286,0.0232067452538105,-0.1988151214941224,-0.4334519622714228,0.808086054543997,
2016-02-11,-0.11240084430274644,-0.1184915800525922,-0.1751869985795954,-0.1474185357214235,-0.20044719241505748,-0.08794221429871252,-0.0725794760340861,-0.20639020024811705,-0.18673901041336838,-0.15451270551411478,-0.1290337884717736,-0.1261027529939076,0.011202486934604572,0.051690735553553635,0.08532980820087777,0.0017852008517800222,-0.09729791354632278,0.006146263068841362,0.005303966131103843,0.024714918058927227,0.09682168780616873,0.026080996733027106,-0.17976038719928955,-0.4050633217008266,0.6748159644716398,
2016-02-12,-0.07478174934380377,-0.07958042328794468,-0.13993567764090042,-0.11876558649676261,-0.16412393044440376,-0.07064522807299212,-0.03610050355443406,-0.1550077337056327,-0.1460155822705428,-0.12280984923013172,-0.08599382531553068,-0.08431645866531146,0.03494862623985018,0.04084516009100869,0.056639376479753256,-0.004434181884271582,-0.07931686145501582,0.005320396366904623,-0.0012339345231195953,0.01918538283225124,0.07171312924542228,0.01420839255351991,-0.16998671314746228,-0.37696335115879276,0.6327299363623908,
2016-02-15,-0.04606599637336717,-0.037514142397237826,-0.11984066896300216,-0.09078146400159859,-0.1542410893622579,-0.05305165727189487,0.0021534344889808654,-0.1235528459861901,-0.11508379012268022,-0.09516033119946798,-0.06313809244716706,-0.054023619941368395,0.06401631865014368,0.0366875050688833,0.05346281985106982,-0.004691232601547579,-0.07597721595639995,0.004254931141776552,-0.0015897921414502747,0.01976134612481939,0.06505897179540554,0.026009590922012382,-0.1559757138426484,-0.3703703543516528,0.7207151302989532,
2016-02-16,0.012675474739269665,0.02356966310143349,-0.06986224103544403,-0.0281914997265873,-0.09902210517515142,0.011734801867665734,0.061891341688834256,-0.06969109779483451,-0.05556257092346495,-0.03719569860435645,-0.007224774113566035,0.009192423394280835,0.11117808362492876,0.03186863938768836,0.042657084837166126,-0.00668652385267543,-0.06749636241733159,0.003189637411671997,-0.002236668187147628,0.022644223044386846,0.03836060717087175,0.026893143054723456,-0.14404433200637112,-0.3346676883987847,0.9358560347952156,
2016-02-17,0.04147283524844969,0.05070024947378293,-0.06273034059525051,-0.021556081639733216,-0.07780720642088335,0.04925683660496616,0.0923008113637902,-0.044512719764676856,-0.010276338389511697,-0.01511100619426664,0.028517790484583694,0.03513910778854945,0.131225028525215,0.03500479549662039,0.05316571359645961,-0.001860862101120131,-0.06172742558024846,0.0038996222381422196,-0.001529860199917965,0.029237396646155878,0.05789666070722155,0.03931380984510935,-0.12965520469850278,-0.31029064817792007,0.8786331020898941,
2016-02-18,-0.0011425146996142388,-0.011096202599170546,-0.08909186709148464,-0.05848541292978726,-0.1049800394017757,0.0319459762300931,0.035812595630339894,-0.08438971700257158,-0.055181983734095996,-0.06085246542572509,-0.001434997720629605,-0.009287371650817389,0.09381068866210573,0.046243113076513964,0.08710004636671997,0.0068840408140886655,-0.06866424041948727,0.005319067484115925,0.007313711630384967,0.03056079991372118,0.09863474437807773,0.08849555841673462,-0.12907705222884502,-0.32184811769938815,0.8703056609229962,
2016-02-19,-0.02570993616776407,-0.03267301555158775,-0.10108153957931332,-0.10253516416912234,-0.116294116038965,0.018163878363217867,0.013042396752819263,-0.1063733760450486,-0.10176684578418116,-0.07977767625154508,-0.04766600920447073,-0.029310382220342657,0.07970027042008376,0.046831898621463974,0.08739005097330921,0.005215156097774454,-0.07378359277965829,0.004254471236733615,0.003239326385792385,0.03210485289052434,0.09143226740173604,0.06086957543318405,-0.16677828144525275,-0.38709675214072536,0.8720775948559927,
2016-02-22,-0.011652199440979283,-0.016782067905550258,-0.08955787106692203,-0.06829653936347369,-0.11517407063707885,0.029375026401019744,0.02447409527872768,-0.08809184146516236,-0.0992948466388699,-0.06132790763166707,-0.035002660649867456,-0.01088746674447083,0.08728722749087736,0.04559420394767533,0.08361132605323962,0.005413735100003869,-0.06665618487424918,0.004846076364239726,0.002790632861589648,0.03267151450689654,0.06246551155618141,0.03663794727633496,-0.17558738185492528,-0.4012096922791669,0.8917699235491108,
2016-02-23,-0.01618672442084279,-0.020821154964850153,-0.09769745170349775,-0.08975604202667486,-0.1200795722557304,0.05066349213957011,0.017584918110272296,-0.09670764640959673,-0.13896591462556362,-0.05103236786743681,-0.05349363029656151,-0.008748081713241262,0.0946571615075773,0.04945102238930166,0.09642028168047645,0.009981616473014654,-0.06726733556452635,0.005321867826333593,0.0067469837941362965,0.03541843188029836,0.0771917069420689,0.03931380984510935,-0.20586353460357198,-0.46633106614124364,0.8288416423746183,
2016-02-24,0.018721565059144574,0.020420376603998314,-0.06971302857399209,-0.05528530179110602,-0.085399408582852,0.06979462295172612,0.05933216448836465,-0.06865514267724304,-0.0984879404079928,-0.022225250524027018,-0.013653261327077226,0.02295423128016605,0.12107130425368595,0.04475748171610672,0.08642387629350257,0.00486724772557201,-0.062690826690591,0.005201827924046443,0.010830220254211653,0.03406460654442034,0.07701468770274289,0.0416069508493071,-0.16809507465951679,-0.41998650174175955,0.8628490252063228,
2016-02-25,0.0118538784936697,0.0022039044371324756,-0.07233849758071631,-0.06566292077037794,-0.09331437842009671,0.0804940533068157,0.047273466040046674,-0.0684585474933268,-0.10592581720224337,-0.029964697934626416,-0.014939473729785768,0.011837994476486813,0.1185541568652384,0.050732057995473756,0.09977792042979061,0.011982696256770176,-0.061501099160033657,0.00520059952545604,0.018182627726849976,0.03618241459362559,0.0856195469269212,0.027817359266380848,-0.17581704003607979,-0.41683233255463625,0.8516076685525087,
2016-02-26,0.008802586791972988,0.005883946871154011,-0.07693649349556653,-0.07852588238671943,-0.08612306650065826,0.07198807210856684,0.04370322999759191,-0.0671355534484035,-0.1030782977993554,-0.024729625799815858,-0.006740875528311041,0.010351254165685164,0.09533434873100544,0.043068020708030064,0.08388592604291434,0.006824827845993253,-0.056498002627239696,0.00390002125862865,0.015469357309020548,0.033824784962151355,0.08596072503021612,0.0,-0.1824674963916374,-0.42764017955436673,0.9022198430819688,
2016-02-29,0.016273823710393875,0.008840851623685753,-0.06090938440413052,-0.04192621772529859,-0.08326488143288668,0.08807435826914656,0.052453711491134536,-0.058457996615998487,-0.09839108572267208,-0.028077251109757007,0.0070727569313751015,0.015973680188364314,0.10975944545118588,0.04154540771257098,0.07877351660022613,0.0052695130091651166,-0.04537722804500233,0.004372872045090848,0.017250696843943425,0.032985264979844775,0.10373059584585897,0.020114923235384108,-0.1617357099618375,-0.40318302085321467,0.9005678862981774,
2016-03-01,0.04016367811649668,0.041222273730478154,-0.03639470435829517,-0.007799512402522746,-0.06354303133977557,0.11871204026904714,0.08379342770654374,-0.026761267357431007,-0.07480723412626733,-0.007238875213753881,0.0328515904783373,0.04286096019761576,0.12043850285000968,0.03340455014343391,0.059777674068522524,-0.0002097061455714755,-0.030289994228165473,0.0030367880871469133,0.014453493668448392,0.032698972116574465,0.09563679396780289,0.01795977001650706,-0.16107820601871503,-0.3932360964971694,0.8141689727967729,
2016-03-02,0.019221969348085066,0.013056881780827867,-0.05739215574335965,-0.025456189331782952,-0.07504808307791955,0.11003882626269035,0.05728330780847801,-0.04061352569803367,-0.06680837792833705,-0.032667291883485716,0.003693949195402446,0.018325685022687388,0.10075594125643383,0.03616441494614797,0.0800864333392286,0.006489547934949158,-0.042118529533132554,0.0032728881499874962,0.02122205651311515,0.02750850111850478,0.10379468015756355,0.009206807046356458,-0.16253250469873426,-0.3808255720839345,0.7404632174776016,
2016-03-03,0.037084976736803776,0.02263010663553655,-0.04433846456652124,-0.009351824719408097,-0.054471377420430955,0.12884610069861058,0.0713372839445483,-0.020592227822054388,-0.034507687403787624,-0.020253514908129544,0.01759672725154715,0.03542826097873886,0.12478041128551998,0.03700747348786293,0.07884597801634752,0.009062066201060759,-0.03767619683132939,0.003864574873191584,0.020995196646869774,0.03138822641543859,0.13756719571615217,0.040918857310608514,-0.14682541171878516,-0.36250862480428636,0.770393177392585,
2016-03-04,0.034828033632166244,0.012006717906468234,-0.04365044822872666,4.363134687657144e-05,-0.05357670069256393,0.1264993958852949,0.0634535545558379,-0.02131895306556253,-0.030874355452991886,-0.03190448039045468,0.027039172801675226,0.031586042310487006,0.12762384354314227,0.03583607909530162,0.07921379219248115,0.0108939917501647,-0.037273062597703355,0.002800151966324105,0.017554646425463227,0.03235544056029149,0.13310776487780407,0.05503934741681049,-0.13770493821046959,-0.3536504071480219,0.7231807962068046,
2016-03-07,0.030969294393089486,0.00025578636772438657,-0.044677316245698706,-0.0053593420306862205,-0.047782227156116575,0.10824602039637199,0.05197224266022071,-0.025990035822796687,0.0007811133474930898,-0.030366987784323896,0.04031128268730244,0.019532787481591152,0.11331437844328773,0.031032348371205387,0.07212330595963845,0.011338783650678641,-0.035747972719784804,0.0017354082711775742,0.01065615801037012,0.03195674170734386,0.14110771675571931,0.06810034568130785,-0.12081418549850609,-0.30989761638700253,0.7255682827759535,
2016-03-08,0.023510795486027636,-0.005014491729442128,-0.04679536133600826,-0.020893541047374953,-0.06648528715562041,0.09630516346088869,0.048075681989446784,-0.03965784514430226,-0.03285185973980642,-0.039218005327725236,0.032256236046895204,0.01691067798875867,0.12011003899661454,0.03602513629908022,0.082272569018635,0.016794808548837636,-0.040872602181691864,0.0026813717116729308,0.01645553076889472,0.035218420141527096,0.1351911169772484,0.06018853705598737,-0.12167549317464843,-0.3293954559905161,0.7948526296046738,
2016-03-09,0.015869008511440574,-0.010274024199489529,-0.04964819622067085,-0.024160617877633128,-0.0721811458664765,0.0916282659844152,0.04363417172668016,-0.05190480295162814,-0.02798718684097179,-0.05111226099545385,0.031166115738014755,0.008319581254974118,0.11523017940054281,0.040147710017120364,0.09671118305320969,0.023351631679847218,-0.03826423871111595,0.003747682633570726,0.022746645080220285,0.03391326342907952,0.12917847127540183,0.05519239287889954,-0.1113321264233943,-0.30336308640171683,0.8013581345192269,
2016-03-10,0.007948567380662963,-0.017321234767886717,-0.06549588785821125,-0.04585102895486559,-0.08760862065889086,0.07614171201508513,0.03832778479597798,-0.05880215964308577,-0.053994323109674336,-0.053199271461714326,0.02200363935499472,-0.0004815381838775279,0.10311910663729562,0.03672330834947557,0.09634965070851331,0.025730264860478913,-0.028092685926285443,0.0037472643125631144,0.019478273610983754,0.033215681716110224,0.13223374116338205,0.04219405179524505,-0.12711860970329925,-0.34635415454007035,0.8208092231446089,
2016-03-11,0.02652157237483177,-0.0005125715586069557,-0.04154785751403289,-0.0236017633907607,-0.0712336582450912,0.08788343798677278,0.06155490459144741,-0.020603303636966275,-0.028967426415994146,-0.04344492199266081,0.04559490246565523,0.012242273897684397,0.10670596895777762,0.025240087572638625,0.07218582878788071,0.020219475025676337,-0.017156130444611617,0.0005539387711441801,0.011209258185972848,0.03568498452713431,0.10146665094011653,0.02080445139719922,-0.118110282455129,-0.3309258117753672,0.8349506414919552,
2016-03-14,0.04223654777465469,0.015621915276698761,-0.01900114120916163,-0.011134345737917939,-0.06066914297048265,0.08987146032160687,0.07677400866051842,-0.004392267523158133,-0.009332384955725526,-0.03272737162819028,0.06089714883563846,0.03248015664725856,0.11901101692464211,0.021210630915297513,0.05925624397957252,0.020123391671246438,-0.017167786030370946,8.300891928691989e-05,0.0068579394965329055,0.02924206200294943,0.07929680189275512,0.00760191117120379,-0.11259162686030111,-0.32421339317520126,0.7874792461480526,
2016-03-15,0.035188632109571794,0.012070862846121688,-0.027766108750325258,-0.02351162019736064,-0.07361018009782005,0.08119733899627168,0.070103359462794,-0.016124907143899025,-0.01686045200147379,-0.0349459653388966,0.059760579825824056,0.023264437810794236,0.11352735321214835,0.026866561997217486,0.07781747204948686,0.02497566655666561,-0.02446931726636581,0.0010266631659650027,0.011242948275941522,0.03197015154880334,0.08688842173814382,0.0034506688422815124,-0.12977599176538956,-0.35548174841640956,0.8355680659158704,
2016-03-16,0.05487143212551748,0.03658583699988305,0.004739611428441481,0.014970929584289694,-0.05271913790722427,0.1082095580970297,0.10102788921673111,-0.005740545555145249,0.010825419339231424,-0.03128909508343525,0.0888432332179534,0.04544612000190118,0.12841270721026898,0.027154766657963014,0.06619619562430379,0.025467958039929295,-0.010820573329213046,0.002446195832802589,0.019526084179736225,0.031135389037476147,0.11874937669213259,0.05162655760337742,-0.10934400108073716,-0.3176943530080435,0.8082326321917725,
2016-03-17,0.06326369185412717,0.03521210316334811,0.01725959568343649,0.05420126197120667,-0.035315029802752806,0.11683766238126614,0.10229953491286503,0.005821551020877003,0.03803654115978583,-0.04158831836222998,0.13305301193108754,0.049712112057594515,0.1333405567535093,0.029438802049422286,0.07069007836590613,0.029241731946038296,-0.0027664769338283657,0.0026812999419802974,0.022521645336405216,0.035184020766549695,0.1100535566288312,0.07365438883017728,-0.09218431716774544,-0.2693905472776461,0.8265394905467707,
2016-03-18,0.07131518261480174,0.04062962130649339,0.018346384486663814,0.06437655524552222,-0.024979199548886055,0.1225435273546287,0.10407235303919271,0.021972695150807908,0.03650595398495349,-0.020303622220474105,0.140846944085117,0.05388474228873075,0.12993766109841243,0.029691170917708787,0.0656712853946364,0.03143037498899792,0.004507324783846078,0.0023266941201458557,0.02586323137354496,0.036108607769231416,0.08426106768023667,0.04158000104686099,-0.09827357872851428,-0.28169983326714043,0.7462573583647152,
2016-03-21,0.07311389773520749,0.053633161285866926,0.007904784822472477,0.06887040382332854,-0.014318943352360947,0.10797964424005757,0.10981963553066554,0.005414770610778996,0.030927136472694183,0.013113355912189428,0.1475474451204426,0.05456612590302856,0.12343858935777585,0.029461721290053644,0.06671988890427905,0.03331845299237357,0.008542299673604425,0.002681410626778735,0.0316315367071085,0.0374799972546509,0.08332576021592675,0.04583339017850552,-0.10099009701295414,-0.2805706548587277,0.7576761974399491,
2016-03-22,0.10014740475679651,0.08782795094491336,0.02633271246479496,0.08956670048306759,0.01287161033372608,0.1254692191977662,0.13604166510837556,0.026156400521766265,0.06785592519138639,0.06443106022431633,0.1708774519739451,0.08401148779720291,0.1335388260908219,0.021459590584675503,0.04852479222823236,0.029606066619146443,0.021521119993228366,0.0013816167139484303,0.028717091444093068,0.03823219613291129,0.1004427188117003,0.08464851798391049,-0.08165997048826434,-0.26703756064171535,0.7482875958451829,
2016-03-23,0.09224783710224105,0.08451334359762863,0.017390769185031463,0.06594864157911351,0.0012668871935070936,0.10757780759337732,0.13450810231538135,0.016619046219741085,0.04600706576136493,0.04729485488924645,0.15190616003106894,0.07994083759029902,0.13424042214010456,0.0226332484529419,0.057405855242038895,0.033445435957485614,0.016915575326258425,0.001501943902705083,0.026917743975659825,0.03647378052628247,0.07992217989557804,0.03865425565721026,-0.10704784816998614,-0.3080082207902963,0.7662186404825986,
2016-03-24,0.07176687106763846,0.060403997826430134,-0.008288507113430987,0.033553215882278,-0.011093448025541353,0.09874809956165986,0.11546097284056911,-0.0048795209583227805,0.02688957414305948,0.025490643694757953,0.12824491811856498,0.05293977133414063,0.12261772575096619,0.02141560722525626,0.06149636251320545,0.0331855312146927,0.006113129035031584,0.0007943877652958342,0.022526083989479417,0.038598333443030874,0.08862063603418835,0.04037494046411272,-0.11881178561994854,-0.31471388211962026,0.7639329694045958,
2016-03-25,0.06897771774333616,0.05563187144072579,-0.011393259646404919,0.027908939739916594,-0.00937026342428926,0.09339286782521383,0.11489648229606297,-0.0053182670404430255,0.024879980931459045,0.015220376269680314,0.11566855851380153,0.04519856816324186,0.12261772575096619,0.02061943858391624,0.05698666591150303,0.033418209782536845,0.01261153026847417,0.0007947085530854991,0.01882352496412576,0.03796939734646321,0.08994657708401,0.0381295468482572,-0.1129566619950021,-0.3100136850302827,0.7561724487476273,
2016-03-28,0.053866855742518815,0.03601411881422978,-0.02209499976329965,0.004479770934205707,-0.022692274991057082,0.09531643884653462,0.09654645689180374,-0.003516415032621345,-0.020982071365786115,-0.008247813900115641,0.09360803100743831,0.03511127370582812,0.11329104084506669,0.01720759314726661,0.05200074818482303,0.02949491091879497,0.007029447941572009,-0.00038206996137368776,0.01423834412608671,0.03254585932754983,0.06982292650251809,-0.006185577416363275,-0.11617164217109821,-0.3222748870247868,0.7877939461267189,
2016-03-29,0.045019058187126815,0.037783891881757015,-0.03079728883872901,-0.003218142861379003,-0.018968608372503915,0.10048542670193372,0.09215776907529727,-0.022406874173363844,-0.04522629295176572,0.0006261584898255013,0.07173368236173738,0.03039953002571183,0.10264530401855043,0.029795840150122377,0.07765176801682405,0.03688563408893741,-0.0011110152529902884,0.0022111853950297355,0.028024682935236855,0.038102759499390126,0.09184523123547317,-0.01947615548464865,-0.1296417393391428,-0.34666665395100915,0.7327181989800517,
2016-03-30,0.053212815847418105,0.04780397700735195,-0.024668939314762772,0.00881509339073494,-0.012076126212808846,0.10092390680299723,0.09724087291736394,-0.012049712016416803,-0.06414426010465413,0.024872314516194427,0.06272530322075354,0.04468050205985108,0.11750725420055019,0.026295885668214503,0.06172600386892979,0.03360942947640133,-0.0030446119307836472,0.002447005397592461,0.02570512762559618,0.03947038679175763,0.06590203735250433,-0.0384870561016174,-0.1495207712288409,-0.38182975325767043,0.685812184496017,
2016-03-31,0.04212148650853775,0.040030804522213304,-0.04627816670013052,-0.01824056975630972,-0.02652174321311207,0.09510086538312712,0.08995791685956855,-0.021871941128619454,-0.07627454119537025,0.005613209608904324,0.03999994024651943,0.03995411155644213,0.1016116859781222,0.032613915907530044,0.07282225172182821,0.03406391514145235,-0.011830484053617973,0.0031537860545791663,0.02696411549928346,0.03910120309717868,0.07237924031258114,-0.03989533408758239,-0.14916770527243284,-0.37700706490767555,0.7151530193398117,
2016-04-01,0.03983419943232591,0.04691542683618666,-0.06388825351397653,-0.03149441333808667,-0.030928857922838726,0.0845400978870241,0.09325978349260367,-0.019084427099751,-0.1057362671313703,0.014052066013473308,0.03547902364286104,0.03164833456325944,0.10015472612093768,0.0350057014239511,0.08470488524086495,0.04150816304207727,-0.01518066795662043,0.0028117048713034443,0.02813859773171301,0.03883984423048381,0.07137622282473832,-0.04336221670814522,-0.16762262280607976,-0.4183292150143051,0.7249405291746316,
2016-04-04,0.03584929961816874,0.03823218620261093,-0.06755790496227077,-0.04658354769766737,-0.040949133529793014,0.08476706947802315,0.08437550320467557,-0.01753738140544414,-0.10653242655587059,0.021533714911837976,0.022438158861343815,0.022410388357127387,0.09811741131332896,0.035648291928861875,0.08252865335935033,0.04114710705955549,-0.017716270970272285,0.0035201062164007535,0.03226147148434966,0.04061572430890803,0.04762333046356515,-0.0608465663529949,-0.18274115647028677,-0.4321450873247199,0.7277180869424011,
2016-04-05,0.024536765652031,0.025718406662241566,-0.0840990670116718,-0.058157821904770146,-0.05043376934806609,0.07004146677829737,0.07261086817519335,-0.03228723473107875,-0.10097032511400739,0.00563578851527935,0.024847149033196958,0.008915631623498843,0.0878879173745939,0.036308301573890756,0.08610624834020286,0.040266753757773,-0.019503807092141168,0.0041105725640331325,0.031485411069245295,0.040741070948918656,0.057047940371869554,-0.04692663798920338,-0.17150216479030866,-0.403657748908834,0.7285616494381086,
2016-04-06,0.04229469673357511,0.049361775733584246,-0.05728462332679163,-0.03101318075808257,-0.026402269287966518,0.08104515335619888,0.08542205958427518,-0.019484928740242324,-0.07187212819977695,0.045766353040634256,0.040669090077961156,0.023977111960891362,0.1031372665083845,0.03310365481792177,0.07638428924226459,0.04019702652760304,-0.008925896140279388,0.003402191481318484,0.02934849949487295,0.038800626017427176,0.045413926366316915,-0.054089690176626015,-0.1570408730310201,-0.36254979322808933,0.6969916870090282,
2016-04-07,0.03478327499043776,0.03594573508807031,-0.07288387022617393,-0.05765536256743653,-0.030039397517681365,0.0823810282882993,0.07189092489877491,-0.029891773708832448,-0.08518480665580297,0.03630192184850589,0.017429298273166305,0.02282671376691736,0.10398959904053595,0.03278673611701932,0.0802197626105603,0.03889013811238473,-0.013088725100295129,0.0025762603243215665,0.029427518699427724,0.03663834447339598,0.042175583470042355,-0.060959826809776296,-0.1618123194505915,-0.3681063050925131,0.6776327449985775,
2016-04-08,0.021883026515857384,0.018456500672964227,-0.0710182806706211,-0.06404793462158664,-0.048951665315434933,0.07373586380230823,0.05832949861260617,-0.0479868222547144,-0.08324764044677957,0.010900013142628229,0.021311678392231137,0.00814056737539115,0.10008174109539114,0.03473455347137766,0.07867495088096987,0.036985169325498335,-0.010923903540098534,0.0031653297505775946,0.029303863306314515,0.03819598025909854,0.045370282885609514,-0.05003251725707414,-0.139519732095011,-0.33707867434858785,0.65283495956949,
2016-04-11,0.014870400251167926,0.010495626822157433,-0.06976602314584324,-0.05277551819522408,-0.0506835566789392,0.0635052831888474,0.053423732573649074,-0.04978286692488554,-0.08825601979254649,-0.005741583911555104,0.025434261879727416,-0.0008741731344839021,0.08191023409870324,0.035410122927816756,0.07693779570279813,0.036544047880783026,-0.014119873989633769,0.003519732584894575,0.029472478413301584,0.03801718745951299,0.06702818969432855,-0.009162263880564514,-0.13359272486443918,-0.3245729597494933,0.607199863566037,
2016-04-12,0.023818235009938293,0.013153235800924978,-0.052686525682220764,-0.028288934094012563,-0.04229745521520023,0.056406506006398516,0.05661644606666716,-0.03694790725945518,-0.042143840134471366,-0.0012301516170516447,0.04701275102004754,0.001988865336441492,0.08383909456892735,0.03177770819901071,0.07244643746885893,0.032545104592470064,-0.01098973335136244,0.0029305460375610437,0.02691257259485158,0.036298670404279365,0.07168368728199215,0.019854414133112952,-0.09841491093469712,-0.2825353743721537,0.6140101182720163,
2016-04-13,0.03548361728874361,0.03141721545594112,-0.033692484705340586,-0.010747487706874281,-0.02029613234052996,0.05211930390501829,0.07019964726200367,-0.020867182599806466,-0.04033777731773225,0.0242194097111168,0.05571646486078197,0.01738204304191915,0.07615884836878117,0.03607499990173646,0.08287348436384856,0.0380632007819226,-0.005416453870543125,0.0030485815279008843,0.0290164658305041,0.039400532770925034,0.05357928773414966,0.01645819663634862,-0.09558347523654387,-0.2864901184317217,0.5725126968285903,
2016-04-14,0.04199744388674809,0.03784237514248301,-0.03006152345814661,-0.0010794375972309478,-0.0063742352671042335,0.05018851388205503,0.07817029159314148,-0.011632958933514126,-0.026075727947898253,0.03410822847851969,0.06588765631141169,0.021935375193920637,0.07106597876513554,0.03009554429818695,0.06708289607324591,0.03223788800018634,-0.004730172873200655,0.0026949556038602385,0.025936618358114005,0.03802237492715754,0.04815176847557212,0.02334892507097197,-0.09507980136964878,-0.27373532081788365,0.5934157849200266,
2016-04-15,0.023553564428947737,0.014557141718914535,-0.04292885985757089,-0.02692016580873713,-0.012576667250812301,0.048840089620335814,0.05037492413611511,-0.03074681829041126,-0.05622185102846311,0.03961240216344675,0.04223520137259262,0.011450143814630165,0.056776046007943615,0.03212789208377176,0.07440344690575929,0.034369800989308086,-0.0066448005926605935,0.0030476051420571526,0.026118161622556313,0.03564783205394906,0.0557793499092043,0.02316349367453885,-0.10139164434837888,-0.29359063829664167,0.5681639738836015,
2016-04-18,0.01957015549767971,-0.007796855291169247,-0.044208549622284155,-0.028073185086364028,-0.014816950008919916,0.06418576298339862,0.02623512592782351,-0.03406894396866467,-0.03837737183076273,0.027318489264286816,0.038385591834442234,0.015993568330775032,0.06442883032321012,0.0369528282680589,0.0789642074439012,0.03929377115612254,-0.004476910107614751,0.003755976667696004,0.027413270163125336,0.034130443737810934,0.055964106401520386,0.019841282606184896,-0.09199995023690943,-0.2873160651679656,0.5500802905359592,
2016-04-19,0.025305260048129607,-0.014474295633615686,-0.024011355572263526,-0.004185570571133002,-0.007265249727231082,0.06495768201485808,0.024447657908805764,-0.017857827451616792,0.0054265018743064886,0.026953252447327047,0.06940619571622797,0.0033657200239036733,0.06593078654072926,0.03257362317088508,0.06848279586273431,0.039341877900236355,0.0007727996067379284,0.003402191481318484,0.029488279802574624,0.0350891288466344,0.07314010144088945,0.06684323001356418,-0.07018718059897566,-0.25481802927732444,0.5264949923572344,
